Work ID,Work Category,Work Title,State,IDA (Nodal Agency),Hon'ble MP,Constituency,Work Description,Recommended Date,Sanction Date,Sanction Amount (INR),Disbursed Amount (INR),Vendor Name,Expenditure Date,Work Status
WS/MP18380/2024-2025/144055,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Chak Jalil me Akhilesh ke Ghar ke Pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144056,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Dayalapur me Inter College Mod Par,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144058,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Kasrawe May Chak Auliya me Chaurahe par,27-Sep-2024,03-Jan-2025,121500.0,0.0,,,Work partially Completed
WS/MP18380/2024-2025/144059,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Manipur (Nekanampur) Ram Lela Maidan ke pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144061,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Mahua Kothi Ram Lakhan ke Ghar ke Pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144064,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Barauna me Rakesh Bind Ke ghar ke Pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144065,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Pyagipur (Chaka) Abhishek pal Ke Ghar ke Pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP681/2024-2025/144067,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,JALNA(DISTRICT COLLECTOR JALNA_IDA),Sanjay Haribhau Jadhav,PARBHANI,"construction of cc road wakadi, tal.Mantha.",03-Oct-2024,07-Jan-2025,500000.0,0.0,,,Vendor Identification
WS/MP681/2025-2026/144068,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,JALNA(DISTRICT COLLECTOR JALNA_IDA),Sanjay Haribhau Jadhav,PARBHANI,"construction of cc road at nansi, tal.Mantha.",03-Oct-2024,15-Oct-2025,700000.0,0.0,,,Vendor Identification
WS/MP18380/2024-2025/144069,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Nadula (Janghai) me Gauri Shankar Ki Dukan Ke Pas Tiraha Par,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144070,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Chauka me Dhananjay Gautam ke ghar ke pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144071,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Malethuwa me Basti me Sarvajanik Sthal par,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144072,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Sarai Sultanpur Urf Loridih Mandir ke samne,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144073,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Mathoe Jila Panchayat Road ke Bagal Me,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144075,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Jhari (Barana) Manjeet Singh Ke ghar ke pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144076,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Dughara Taluka Utaraw me Chandan Singh ke ghar ke pas Nukkad Chaurahe par,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144077,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Muhiuddinpur Me Ashish Maurya ke ghar ke pas Chaurahe par,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144078,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Kapsa me Ramleela Maidan par,27-Sep-2024,03-Jan-2025,121500.0,0.0,,,Work partially Completed
WS/MP18380/2024-2025/144079,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Udaepur me Ankit Patel ke ghar ke pas tirahe par,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144080,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Benipur me Gyan Prakash ke ghar ke pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144081,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Benipur me Gyan Prakash ke ghar ke pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18380/2024-2025/144082,Normal/Others,Lighting of public spaces,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,BHADOHI,Gram Sabha Bela Khas Lal Bahadur Maurya Ke Ghar ke pas,27-Sep-2024,03-Jan-2025,118957.0,0.0,,,Physical Inspection
WS/MP18111/2025-2026/144098,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),ANUP SANJAY DHOTRE,AKOLA,Construction of Cement Concrete Road with iron grid and culvert at Kothari Vatika No.2 from Tayade's house to Kalaskar's house.,31-Mar-2025,03-Apr-2025,400000.0,0.0,,,Physical Inspection
WS/MP18111/2025-2026/144099,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),ANUP SANJAY DHOTRE,AKOLA,Construction of Cement Concrete Road from Mahendra Tayade's house to Sandip Tayade's house at Kaulkhed Jahagir.,31-Mar-2025,29-May-2025,483603.0,0.0,,,Physical Inspection
WS/MP18112/2025-2026/144100,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),BALWANT BASWANT WANKHADE,AMRAVATI(SC),Construction of road At Bhiwapur Ta Tiosa,27-Sep-2024,15-May-2025,700000.0,0.0,,,Vendor Identification
WS/MP672/2024-2025/144101,Normal/Others,Purchase of hospital equipment,Maharashtra,NAGPUR(DISTRICT COLLECTOR NAGPUR_IDA),Nitin Jairam Gadkari,NAGPUR,"Upgrading of Prosthetic & Orthotics unit at CRC, Nagpur.",27-Sep-2024,30-Sep-2024,152300.0,0.0,,,Work Completed
WS/MP672/2024-2025/144103,Normal/Others,Purchase of hospital equipment,Maharashtra,NAGPUR(DISTRICT COLLECTOR NAGPUR_IDA),Nitin Jairam Gadkari,NAGPUR,"Purchasing of Solar (Battery Operated) tricycle at CRC, Nagpur.",27-Sep-2024,30-Sep-2024,555000.0,0.0,,,Physical Inspection
WS/MP672/2024-2025/144104,Normal/Others,Purchase of hospital equipment,Maharashtra,NAGPUR(DISTRICT COLLECTOR NAGPUR_IDA),Nitin Jairam Gadkari,NAGPUR,Purchasing of Speech and Language disorder assesment and intervention software for speech and hearing disabilities.,27-Sep-2024,30-Sep-2024,670000.0,0.0,,,Physical Inspection
WS/MP672/2024-2025/144105,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,NAGPUR(DISTRICT COLLECTOR NAGPUR_IDA),Nitin Jairam Gadkari,NAGPUR,"Construction of Cement Concerete Road from house of Durga Vikas Dharange to house of Sunita Hedaoo at Galli No.24, Vinoba Bhave Nagar.",27-Sep-2024,30-Sep-2024,458593.0,0.0,,,Physical Inspection
WS/MP18323/2025-2026/144107,Normal/Others,Construction of community centers and community halls,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of Community Hall at Ward No.17,Lakshminagar,Chakur,District.Latur",27-Sep-2024,03-Feb-2026,1494640.0,0.0,,,Physical Inspection
WS/MP18323/2026-2027/144110,Normal/Others,Construction of community centers and community halls,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  Community centre  Hall in Gram Panchayat / Govt owned open space at  Palsi,  Ta.Renapur",27-Sep-2024,17-Apr-2026,967593.0,0.0,,,Time Estimation
WS/MP18323/2026-2027/144111,Normal/Others,Construction of community centers and community halls,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  Community centre  Hall in Gram Panchayat / Govt owned open space at  Kharola,  Ta.Renapur",27-Sep-2024,22-May-2026,998705.0,0.0,,,Physical Inspection
WS/MP18323/2025-2026/144115,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  road at Prbudhhanagar,Maharanapratap Nagar,Taluka Latur",27-Sep-2024,04-Nov-2025,995673.0,0.0,,,Physical Inspection
WS/MP18323/2025-2026/144116,Normal/Others,Providing drains and gutters for public drainage,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of Public  Gutter /Drainage at Karimnagar,Maharanapratap Nagar,Taluka Latur",27-Sep-2024,03-Feb-2026,995696.0,0.0,,,Physical Inspection
WS/MP18323/2026-2027/144117,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Asphalting of the road leading to Vasantnagar Tanda Vasti in Mahapur,Taluka Latur",27-Sep-2024,07-Aug-2026,1000000.0,1000000.0,Jaybharat Majoor Sahakari Sanstha M Latur,07-Aug-2026,Physical Inspection
WS/MP18323/2026-2027/144120,Normal/Others,Construction of community centers and community halls,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),"Construction of  Community centre /Hall in Municipal Corporation / Govt owned open space in front of Rudra Hanuman temple at ward No.02, Rudreshwar Nagar ( E), Latur Municipal Corporation",27-Sep-2024,22-May-2026,1991059.0,0.0,,,Physical Inspection
WS/MP18404/2024-2025/144125,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),"CONSTRUCTION OF CC ROAD AND DRAIN FROM NAKUL'S HOUSE TO BABURAM'S HOUSE IN THE VILLAGE OF AJITPURDASI (Provincial Co-operative Construction and Development Ltd., Bijnor ).",28-Sep-2024,06-Nov-2024,374169.0,0.0,,,Physical Inspection
WS/MP18404/2024-2025/144126,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),"CONSTRUCTION OF RCC DRAIN IN FRONT OF THE MAIN ROAD AND GRAVEYARD IN THE VILLAGE OF SUHAGPUR EHTEMALI (Provincial Co-operative Construction and Development Ltd., Bijnor).",28-Sep-2024,06-Nov-2024,1215402.0,0.0,,,Physical Inspection
WS/MP18404/2024-2025/144128,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),"CONSTRUCTION OF CC ROAD AND DRAIN FROM THE CC ROAD TO BAITOOL'S HOUSE IN THE VILLAGE OF MIRZAPUR PALLA WALA (Provincial Co-operative Construction and Development Ltd., Bijnor).",28-Sep-2024,06-Nov-2024,186590.0,0.0,,,Physical Inspection
WS/MP18404/2024-2025/144129,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),"CONSTRUCTION OF CC ROAD AND DRAIN FROM FIDA HUSSAIN'S HOUSE TO THE MADRASA IN THE VILLAGE OF FATAHPUR JAMAL (MANOHAR WALI) (Provincial Co-operative Construction and Development Ltd., Bijnor).",28-Sep-2024,06-Nov-2024,1710219.0,0.0,,,Physical Inspection
WS/MP18404/2024-2025/144130,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),"CONSTRUCTION OF CC ROAD AND DRAIN FROM ROSHAN'S HOUSE TO BHOPAL'S HOUSE IN THE VILLAGE OF LATIFPUR (Provincial Co-operative Construction and Development Ltd., Bijnor).",28-Sep-2024,06-Nov-2024,902229.0,0.0,,,Physical Inspection
WS/MP18404/2024-2025/144131,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),"CONSTRUCTION OF CC ROAD AND DRAIN FROM OMPRAKASH'S HOUSE TO IRSHAD'S HOUSE IN THE VILLAGE OF NAGLA BHAJJA EHTEMALI, BLOCK ALLEHPUR (Provincial Co-operative Construction and Development Ltd., Bijnor).",28-Sep-2024,06-Nov-2024,1713009.0,0.0,,,Physical Inspection
WS/MP18404/2024-2025/144132,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),"CONSTRUCTION OF CC ROAD AND DRAIN FROM MAUSAM'S HOUSE TO THE EIDGAH IN THE VILLAGE OF MIRZAPUR PALLA, BLOCK ALLEHPUR (Provincial Co-operative Construction and Development Ltd., Bijnor).",28-Sep-2024,06-Nov-2024,1935889.0,0.0,,,Physical Inspection
WS/MP18023/2024-2025/144134,Normal/Others,Construction of buildings for community cultural activities,Assam,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),BIJULI KALITA MEDHI,GUWAHATI,Construction of Open Stage for Cultural activities at Nagarbera Anchalik Rash Samity . Pin -781127,28-Sep-2024,28-Mar-2025,800000.0,0.0,,,Physical Inspection
WS/MP393/2024-2025/144135,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA),Shri Karti P Chidambaram,SIVAGANGA,"(MP LADS 2022 -23) Construction of Paver Block Road in Indra Nagar in Thotiyampatti Village, Thotiyampatti Panchayat",04-Oct-2024,04-Oct-2024,499315.0,0.0,,,Physical Inspection
WS/MP393/2024-2025/144136,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA),Shri Karti P Chidambaram,SIVAGANGA,"(MPLADS 2022-23) Construction of Paver Block Road in Peyar Kudiyuruppu, Keelathur Village, Keelathur Panchayat",04-Oct-2024,04-Oct-2024,199674.0,0.0,,,Physical Inspection
WS/MP353/2024-2025/144140,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of Mini mast light ( 8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Pannoor Ambalam Jn. ,Ward 09 ,Karimannoor Panchayathu in  Elamdesham Block",28-Sep-2024,18-Feb-2025,215496.0,0.0,,,Physical Inspection
WS/MP353/2024-2025/144141,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of Minimast light (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Vellamchira Masjid Jn. in Kodikulam GP, Elamdesham Block",28-Sep-2024,18-Feb-2025,207949.0,0.0,,,Physical Inspection
WS/MP18232/2025-2026/144144,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),HARENDRA SINGH MALIK,MUZAFFARNAGAR,"sujdu ke ward no-29 me munkad ke makan se anvar ke makan tak, ashfak ke makan se bhura ke makan tak, abrar ke makan se munkad ke makan tak, vasim ke makan vali gali evm emran ke makan vali gali me brick soling evm nala ka nirman. implimenting agency:DUDA, muzaffarnagar",28-Sep-2024,09-Dec-2025,1199000.0,0.0,,,Work Completed
WS/MP18232/2025-2026/144145,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),HARENDRA SINGH MALIK,MUZAFFARNAGAR,"sujdu ke ward no-3 me ahsan ke makan se tosif ke makan tak, furkan ke makan se shafik ke makan tak, shan miya ke makan se gulshan public school tak v branch galyio me brick soling v nali nirman work.  implimenting agency:-DUDA, muzaffarnagar",28-Sep-2024,09-Dec-2025,1199000.0,0.0,,,Work Completed
WS/MP353/2024-2025/144146,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of Minimast light at (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Paloorkkavu Jn. In Peruvanthanam GP Azutha Block",28-Sep-2024,20-Jan-2025,207949.0,0.0,,,Physical Inspection
WS/MP353/2024-2025/144147,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of Minimast light (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Sevanalayam Jn.,Peermadu GP, Azhutha Block",28-Sep-2024,20-Jan-2025,207949.0,0.0,,,Physical Inspection
WS/MP353/2024-2025/144149,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of Minimast light (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Ezhalloor Temple Junction, Kumaramangalam Panchayath, Thodupuzha Block .",28-Sep-2024,21-Jan-2025,207949.0,0.0,,,Physical Inspection
WS/MP353/2024-2025/144150,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of Minimast light (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Thennathoor junction, Kodikkulam Panchayath, Elamdesham Block",28-Sep-2024,18-Feb-2025,207949.0,0.0,,,Physical Inspection
WS/MP353/2024-2025/144151,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of Minimast light (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Kanayankavayal, Peruvanthanam G.P, Azhutha Block",28-Sep-2024,21-Jan-2025,207949.0,0.0,,,Physical Inspection
WS/MP353/2024-2025/144152,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of Minimast light (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Malapparambil colony road jn.,ward 18, Thodupuzha Muncipality",28-Sep-2024,22-Jan-2025,207949.0,0.0,,,Physical Inspection
WS/MP18328/2024-2025/144153,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Himachal Pradesh,MANDI(DEPUTY COMMISSIONER MANDI_IDA),Kangana Ranaut,MANDI,Construction (Concreting) of link road of GP Lot of village Marhawala to Grarigad. Executive Agency - BDO Gohar.,28-Sep-2024,30-Nov-2024,200000.0,50000.0,G P LOT,31-Aug-2026,Work partially Completed
WS/MP353/2024-2025/144154,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of Minimast light(8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at 70 Acre – S Valavu Jn,Vannappuram GP, Elamdesham Block",28-Sep-2024,18-Feb-2025,207949.0,0.0,,,Physical Inspection
WS/MP353/2024-2025/144155,Normal/Others,Lighting of public spaces,Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),Adv Dean Kuriakose,IDUKKI,"Minimast light (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Amayapra Govt.U.P School Jn.,Udumbannoor GP, Elamdesam Block",28-Sep-2024,18-Feb-2025,215496.0,0.0,,,Physical Inspection
WS/MP18328/2024-2025/144156,Normal/Others,Development of public parks,Himachal Pradesh,MANDI(DEPUTY COMMISSIONER MANDI_IDA),Kangana Ranaut,MANDI,"Development of public parks, Cunstruction of  Fencing, Boundary wall, Protection wall Mela Ground Khyod, In GP Bassa. Work Executive Agency- BDO Gohar.",28-Sep-2024,30-Nov-2024,1500000.0,0.0,,,Physical Inspection
WS/MP18328/2024-2025/144159,Normal/Others,Construction of community centers and community halls,Himachal Pradesh,KULLU(DEPUTY COMMISSIONER KULLU_IDA),Kangana Ranaut,MANDI,Completion of Community Bhawan Syal in GP Nasogi,28-Sep-2024,18-Nov-2024,1000000.0,0.0,,,Vendor Identification
WS/MP18328/2024-2025/144162,Normal/Others,Construction of community centers and community halls,Himachal Pradesh,KULLU(DEPUTY COMMISSIONER KULLU_IDA),Kangana Ranaut,MANDI,"Construction of Asha Mahila Mandal Bhawan Shadabai in GP Mashgan, Development block Bhunter.",28-Sep-2024,01-Feb-2025,300000.0,0.0,,,Vendor Identification
WS/MP353/2024-2025/144166,Normal/Others,Lighting of public spaces,Kerala,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of minimast light    (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s ) at Mavudi Jn. in Ward 3, Pothanikkad GP,Kothamangalam Block",28-Sep-2024,28-Mar-2025,215496.0,0.0,,,Physical Inspection
WS/MP353/2024-2025/144167,Normal/Others,Lighting of public spaces,Kerala,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),Adv Dean Kuriakose,IDUKKI,"Installation of minimast light    (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Thekkummel Colony,Keerampara GP, Kothamangalam Block",28-Sep-2024,03-Feb-2025,215496.0,0.0,,,Physical Inspection
